participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
209,24c5i5ce,593777,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:49:36.200808,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0,593777,4,4,-1,12.6,1,18.96,7085196432,4,41,,8.18,0,0,11.31,-1,0,5.07,11,1,9,,0.0,593777,2,42,-1,7.69,1,4.6,6785049321,4,20,,4.18,0,1,8.9,-1,0,2.17,11,2,9,,0.0,593777,3,423,-1,3.24,1,1.99,0926385417,4,33,,2.56,0,1,3.87,-1,0,2.81,11,3,9,,0.0,593777,1,4231,-1,7.27,1,2.22,7680459231,3,10,,1.33,0,0,4.97,-1,0,2.67,11,4,209,,0.0,Democrat,Moderate,,1,1,209,,0.0,45-54,Female,,None,1,1
210,tmd3zh3j,936034,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:49:38.156258,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0,936034,2,2,-1,40.03,1,37.48,1542908673,3,22,,66.16,0,1,203.84,-1,0,16.11,11,1,10,,0.0,936034,4,24,-2,24.49,1,13.61,7635842190,6,42,,43.84,0,1,113.4,-2,0,6.5,11,2,10,,0.0,936034,1,241,-2,19.08,1,2.56,5718094236,2,11,,40.3,2,1,62.33,-2,0,11.61,11,3,10,,0.0,936034,3,2413,-2,24.05,1,2.44,5267490318,6,30,,56.47,2,1,80.49,-2,0,4.91,11,4,210,,0.0,Independent,,Democrat Party,1,1,210,,0.0,55-64,Female,,,1,1
211,jw5fcv6d,157001,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:49:51.721110,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0,157001,4,4,-2,15.7,1,12.78,2390758461,5,45,,13.83,3,1,63.53,0,0,5.3,11,1,11,,0.0,157001,3,43,-1,9.32,1,3.37,2067395481,8,38,,6.0,3,1,78.6,2,0,3.24,11,2,11,,0.0,157001,2,432,-1,6.71,1,2.54,5827413096,0,25,,3.42,3,1,15.61,0,0,2.38,11,3,11,,0.0,157001,1,4321,-2,6.34,1,1.77,5269470381,4,14,,4.81,3,1,51.26,0,0,4.83,11,4,211,,0.0,Democrat,Moderate,,1,1,211,,0.0,35-44,Male,,,1,1
212,v0969g3t,645215,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:50:16.591267,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0,645215,4,4,-1,58.31,1,35.64,5712948603,3,42,,52.13,2,1,84.03,-1,0,17.36,11,1,12,,0.0,645215,2,42,1,53.2,1,9.87,7940823651,4,28,,25.23,2,1,17.11,1,0,7.85,11,2,12,,0.0,645215,3,423,0,42.15,1,3.12,2491678305,9,35,,8.47,2,0,7.43,0,0,14.28,11,3,12,,0.0,645215,1,4231,2,16.19,1,4.97,1207845396,3,17,,14.65,2,0,19.53,2,0,7.96,11,4,212,,0.0,Republican,Moderate,,1,1,212,,0.0,18-24,Female,,,1,1
213,nn445q3z,661793,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:50:16.721403,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0,661793,3,3,0,9.57,1,8.74,2657401398,2,35,,32.98,2,1,75.81,0,0,8.22,11,1,13,,0.0,661793,2,32,0,5.56,1,4.49,4760321895,0,24,,17.76,3,0,15.28,0,0,4.95,11,2,13,,0.0,661793,1,321,0,4.56,1,4.05,1283967405,5,16,,23.89,3,0,6.03,0,0,6.04,11,3,13,,0.0,661793,4,3214,-1,17.15,1,3.52,0386914725,1,43,,5.2,3,0,4.96,0,0,5.46,11,4,213,,0.0,Democrat,Moderate,,1,1,213,,0.0,45-54,Female,,This was very  interesting.,1,1
214,b79p73i3,252580,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:50:26.375054,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0,252580,1,1,-2,21.62,1,12.48,5803624971,0,15,,31.16,3,1,235.17,-1,0,8.47,11,1,14,,0.0,252580,2,12,-2,3.99,1,25.39,3924578160,3,24,,7.69,3,1,75.63,0,0,4.8,11,2,14,,0.0,252580,3,123,-1,10.78,1,23.33,8290615734,9,34,,7.97,3,1,104.79,-1,0,7.38,11,3,14,,0.0,252580,4,1234,-2,25.76,1,4.56,3284679105,3,44,,36.03,3,1,77.84,0,0,4.4,11,4,214,,0.0,Democrat,Strong,,1,1,214,,0.0,45-54,Female,,,1,1
215,p68hd0or,423218,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:50:59.527314,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0,423218,3,3,-1,7.59,1,12.41,7601948523,6,38,,34.64,3,1,14.76,0,1,17.84,11,1,15,,0.0,423218,1,31,-2,5.53,1,7.92,4573081692,0,14,,7.66,3,1,11.71,0,0,8.93,11,2,15,,0.0,423218,4,314,-2,3.97,1,85.28,7048216593,9,43,,9.07,3,1,42.8,0,0,3.77,11,3,15,,0.0,423218,2,3142,-2,3.87,1,7.73,5897120643,5,22,,8.65,3,1,61.38,0,0,3.23,11,4,215,,0.0,Independent,,Democrat Party,1,1,215,,0.0,25-34,Male,,,1,1
216,8c2ax9ij,356542,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:53:04.170575,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0,356542,3,3,-1,10.37,1,14.96,1456379820,0,31,,9.39,2,0,12.01,-1,0,11.08,11,1,16,,0.0,356542,2,32,-1,9.14,1,6.01,1956342807,1,29,,11.11,2,0,7.33,-1,0,4.3,11,2,16,,0.0,356542,1,321,-1,6.54,1,4.11,6543812907,7,19,,26.19,2,0,6.11,-1,0,5.76,11,3,16,,0.0,356542,4,3214,-1,7.95,1,5.46,5769413820,7,48,,6.82,2,0,5.45,-1,0,5.22,11,4,216,,0.0,Democrat,Moderate,,1,1,216,,0.0,35-44,Female,,none,1,1
217,afmiwd86,414860,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:53:21.252756,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0,414860,1,1,-2,9.98,1,6.8,3920854716,3,10,,15.17,2,1,28.08,-1,1,18.3,11,1,17,,0.0,414860,2,12,-2,4.95,1,4.18,2091678534,3,21,,26.99,2,1,15.87,-2,1,5.43,11,2,17,,0.0,414860,4,124,-2,3.19,1,2.57,9862735014,7,40,,18.12,0,1,32.5,-1,0,4.4,11,3,17,,0.0,414860,3,1243,-1,5.13,1,3.11,3695471208,6,31,,21.47,0,1,12.52,0,1,8.77,11,4,217,,0.0,Democrat,Strong,,1,1,217,,0.0,35-44,Female,,,1,1
218,69u1eey8,693546,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:53:55.867202,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0,693546,2,2,-1,26.28,1,20.89,1386947520,8,22,,61.78,3,1,63.37,-1,1,64.0,11,1,18,,0.0,693546,1,21,-2,16.31,1,14.8,6935480712,2,13,,16.07,3,1,32.5,-1,1,32.57,11,2,18,,0.0,693546,4,214,-2,13.15,1,13.09,0796134258,4,41,,37.92,3,1,61.22,-1,1,13.18,11,3,18,,0.0,693546,3,2143,-1,11.76,1,9.41,7192056438,4,30,,23.3,3,1,46.86,0,1,26.7,11,4,218,,0.0,Independent,,Democrat Party,1,1,218,,0.0,55-64,Female,,,1,1
219,3rd6bzc6,633073,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:54:30.069305,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0,633073,3,3,0,18.57,1,13.64,2607931845,8,34,,24.53,3,0,18.38,1,0,5.64,11,1,19,,0.0,633073,4,34,1,4.1,1,2.32,9753860142,8,44,,15.41,1,1,25.7,-1,1,18.32,11,2,19,,0.0,633073,1,341,-1,16.55,1,10.48,2396487051,4,14,,17.63,2,1,16.88,-1,0,14.21,11,3,19,,0.0,633073,2,3412,-1,12.2,1,1.84,2506947183,1,25,,20.24,3,1,21.05,-1,0,3.33,11,4,219,,0.0,Republican,Moderate,,1,1,219,,0.0,35-44,Female,,N/A,1,1
220,dd8sshvn,899897,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:56:52.825322,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0,899897,3,3,1,9.54,1,4.28,6973184502,1,39,,10.23,2,0,6.22,1,0,5.78,11,1,20,,0.0,899897,2,32,1,4.03,1,2.71,8931024567,4,20,,1.8,2,0,4.27,1,0,4.24,11,2,20,,0.0,899897,4,324,1,5.79,1,13.06,5867093214,2,46,,2.33,2,0,4.06,1,0,3.67,11,3,20,,0.0,899897,1,3241,1,6.21,1,4.1,8152046973,5,14,,3.65,2,0,7.1,1,0,14.76,11,4,220,,0.0,Republican,Moderate,,1,1,220,,0.0,45-54,Male,,none,1,1
221,7usr3t9j,705911,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:58:13.375477,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0,705911,4,4,-2,256.0,1,26.76,5103826479,7,44,,429.81,2,1,361.22,-1,0,30.48,12,1,1,,0.0,705911,3,43,1,27.56,1,14.74,8057632941,1,30,,17.11,3,1,144.81,0,0,4.9,12,2,1,,0.0,705911,2,432,-2,8.87,1,2.98,6842039715,2,24,,16.49,0,1,123.16,0,0,9.43,12,3,1,,0.0,705911,1,4321,1,14.73,1,3.83,6478395021,0,16,,6.59,3,1,97.36,0,0,5.73,12,4,221,,0.0,Independent,,Republican Party,1,1,221,,0.0,25-34,Male,,,1,1
222,wqxaqtmu,647345,0,1,26,my_survey_static,Positioning,2025-06-26 15:59:37.687588,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0, ,3,3,,,,,,,,,,,,,,,,12,1,2,,0.0, ,,,,,,,,,,,,,,,,,,12,2,2,,0.0, ,,,,,,,,,,,,,,,,,,12,3,2,,0.0, ,,,,,,,,,,,,,,,,,,12,4,222,,0.0,,,,1,1,222,,0.0,,,,,1,1
223,b22sba2m,354089,0,4,26,my_survey_static,Highlight,2025-06-26 16:00:55.629323,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0,354089,3,3,0,38.35,1,4.31,2108469357,1,31,,1.9,,,,,,,12,1,3,,0.0, ,,,,,,,,,,,,,,,,,,12,2,3,,0.0, ,,,,,,,,,,,,,,,,,,12,3,3,,0.0, ,,,,,,,,,,,,,,,,,,12,4,223,,0.0,,,,1,1,223,,0.0,,,,,1,1
224,fyh04aj5,526698,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 16:10:29.812999,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0,526698,4,4,0,13.35,1,7.65,9602173854,9,44,,19.1,3,0,15.8,0,0,6.16,12,1,4,,0.0,526698,1,41,2,19.12,1,2.13,2305867914,1,13,,4.11,3,0,13.67,-2,0,7.11,12,2,4,,0.0,526698,3,413,0,5.24,1,3.96,9702485136,3,32,,1.6,3,0,11.83,2,0,20.5,12,3,4,,0.0,526698,2,4132,-1,9.33,1,2.44,4125890736,4,28,,1.75,3,0,9.15,2,0,6.28,12,4,224,,0.0,Independent,,Republican Party,1,1,224,,0.0,45-54,Female,,,1,1
225,9u0vm3a4,877534,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 16:34:13.858818,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0,877534,4,4,1,38.16,1,19.6,8291056374,6,46,,46.85,0,0,47.32,2,0,11.62,12,1,5,,0.0,877534,2,42,2,15.59,1,11.94,2867091534,5,29,,54.53,0,0,33.03,2,0,6.22,12,2,5,,0.0,877534,1,421,1,64.71,1,10.22,0495673128,8,12,,35.07,3,0,36.15,0,0,12.97,12,3,5,,0.0,877534,3,4213,1,26.03,1,113.09,5790321486,8,38,,53.76,3,0,35.46,1,0,5.87,12,4,225,,0.0,Republican,Moderate,,1,1,225,,0.0,55-64,Female,,,1,1
226,erwavqzk,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0, ,,,,,,,,,,,,,,,,,,12,1,6,,0.0, ,,,,,,,,,,,,,,,,,,12,2,6,,0.0, ,,,,,,,,,,,,,,,,,,12,3,6,,0.0, ,,,,,,,,,,,,,,,,,,12,4,226,,0.0,,,,1,1,226,,0.0,,,,,1,1
227,bxks7gka,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0, ,,,,,,,,,,,,,,,,,,12,1,7,,0.0, ,,,,,,,,,,,,,,,,,,12,2,7,,0.0, ,,,,,,,,,,,,,,,,,,12,3,7,,0.0, ,,,,,,,,,,,,,,,,,,12,4,227,,0.0,,,,1,1,227,,0.0,,,,,1,1
228,jrn6y67k,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0, ,,,,,,,,,,,,,,,,,,12,1,8,,0.0, ,,,,,,,,,,,,,,,,,,12,2,8,,0.0, ,,,,,,,,,,,,,,,,,,12,3,8,,0.0, ,,,,,,,,,,,,,,,,,,12,4,228,,0.0,,,,1,1,228,,0.0,,,,,1,1
229,1wwgzzq3,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0, ,,,,,,,,,,,,,,,,,,12,1,9,,0.0, ,,,,,,,,,,,,,,,,,,12,2,9,,0.0, ,,,,,,,,,,,,,,,,,,12,3,9,,0.0, ,,,,,,,,,,,,,,,,,,12,4,229,,0.0,,,,1,1,229,,0.0,,,,,1,1
230,85tqjz5a,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0, ,,,,,,,,,,,,,,,,,,12,1,10,,0.0, ,,,,,,,,,,,,,,,,,,12,2,10,,0.0, ,,,,,,,,,,,,,,,,,,12,3,10,,0.0, ,,,,,,,,,,,,,,,,,,12,4,230,,0.0,,,,1,1,230,,0.0,,,,,1,1
231,wzv8b4yo,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0, ,,,,,,,,,,,,,,,,,,12,1,11,,0.0, ,,,,,,,,,,,,,,,,,,12,2,11,,0.0, ,,,,,,,,,,,,,,,,,,12,3,11,,0.0, ,,,,,,,,,,,,,,,,,,12,4,231,,0.0,,,,1,1,231,,0.0,,,,,1,1
232,wyrs8fl4,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0, ,,,,,,,,,,,,,,,,,,12,1,12,,0.0, ,,,,,,,,,,,,,,,,,,12,2,12,,0.0, ,,,,,,,,,,,,,,,,,,12,3,12,,0.0, ,,,,,,,,,,,,,,,,,,12,4,232,,0.0,,,,1,1,232,,0.0,,,,,1,1
233,hkbpgth8,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0, ,,,,,,,,,,,,,,,,,,12,1,13,,0.0, ,,,,,,,,,,,,,,,,,,12,2,13,,0.0, ,,,,,,,,,,,,,,,,,,12,3,13,,0.0, ,,,,,,,,,,,,,,,,,,12,4,233,,0.0,,,,1,1,233,,0.0,,,,,1,1
234,t2mv6zys,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0, ,,,,,,,,,,,,,,,,,,12,1,14,,0.0, ,,,,,,,,,,,,,,,,,,12,2,14,,0.0, ,,,,,,,,,,,,,,,,,,12,3,14,,0.0, ,,,,,,,,,,,,,,,,,,12,4,234,,0.0,,,,1,1,234,,0.0,,,,,1,1
235,fn1s1b08,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0, ,,,,,,,,,,,,,,,,,,12,1,15,,0.0, ,,,,,,,,,,,,,,,,,,12,2,15,,0.0, ,,,,,,,,,,,,,,,,,,12,3,15,,0.0, ,,,,,,,,,,,,,,,,,,12,4,235,,0.0,,,,1,1,235,,0.0,,,,,1,1
236,6r74bmo7,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0, ,,,,,,,,,,,,,,,,,,12,1,16,,0.0, ,,,,,,,,,,,,,,,,,,12,2,16,,0.0, ,,,,,,,,,,,,,,,,,,12,3,16,,0.0, ,,,,,,,,,,,,,,,,,,12,4,236,,0.0,,,,1,1,236,,0.0,,,,,1,1
237,2fnunllq,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0, ,,,,,,,,,,,,,,,,,,12,1,17,,0.0, ,,,,,,,,,,,,,,,,,,12,2,17,,0.0, ,,,,,,,,,,,,,,,,,,12,3,17,,0.0, ,,,,,,,,,,,,,,,,,,12,4,237,,0.0,,,,1,1,237,,0.0,,,,,1,1
238,nr5pftit,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0, ,,,,,,,,,,,,,,,,,,12,1,18,,0.0, ,,,,,,,,,,,,,,,,,,12,2,18,,0.0, ,,,,,,,,,,,,,,,,,,12,3,18,,0.0, ,,,,,,,,,,,,,,,,,,12,4,238,,0.0,,,,1,1,238,,0.0,,,,,1,1
239,meib9kxt,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0, ,,,,,,,,,,,,,,,,,,12,1,19,,0.0, ,,,,,,,,,,,,,,,,,,12,2,19,,0.0, ,,,,,,,,,,,,,,,,,,12,3,19,,0.0, ,,,,,,,,,,,,,,,,,,12,4,239,,0.0,,,,1,1,239,,0.0,,,,,1,1
240,puqarhs1,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0, ,,,,,,,,,,,,,,,,,,12,1,20,,0.0, ,,,,,,,,,,,,,,,,,,12,2,20,,0.0, ,,,,,,,,,,,,,,,,,,12,3,20,,0.0, ,,,,,,,,,,,,,,,,,,12,4,240,,0.0,,,,1,1,240,,0.0,,,,,1,1
241,9lg2v1su,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0, ,,,,,,,,,,,,,,,,,,13,1,1,,0.0, ,,,,,,,,,,,,,,,,,,13,2,1,,0.0, ,,,,,,,,,,,,,,,,,,13,3,1,,0.0, ,,,,,,,,,,,,,,,,,,13,4,241,,0.0,,,,1,1,241,,0.0,,,,,1,1
242,ichhkc6g,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0, ,,,,,,,,,,,,,,,,,,13,1,2,,0.0, ,,,,,,,,,,,,,,,,,,13,2,2,,0.0, ,,,,,,,,,,,,,,,,,,13,3,2,,0.0, ,,,,,,,,,,,,,,,,,,13,4,242,,0.0,,,,1,1,242,,0.0,,,,,1,1
243,4nc9s3d7,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0, ,,,,,,,,,,,,,,,,,,13,1,3,,0.0, ,,,,,,,,,,,,,,,,,,13,2,3,,0.0, ,,,,,,,,,,,,,,,,,,13,3,3,,0.0, ,,,,,,,,,,,,,,,,,,13,4,243,,0.0,,,,1,1,243,,0.0,,,,,1,1
244,krgzvhww,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0, ,,,,,,,,,,,,,,,,,,13,1,4,,0.0, ,,,,,,,,,,,,,,,,,,13,2,4,,0.0, ,,,,,,,,,,,,,,,,,,13,3,4,,0.0, ,,,,,,,,,,,,,,,,,,13,4,244,,0.0,,,,1,1,244,,0.0,,,,,1,1
245,ato56kjv,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0, ,,,,,,,,,,,,,,,,,,13,1,5,,0.0, ,,,,,,,,,,,,,,,,,,13,2,5,,0.0, ,,,,,,,,,,,,,,,,,,13,3,5,,0.0, ,,,,,,,,,,,,,,,,,,13,4,245,,0.0,,,,1,1,245,,0.0,,,,,1,1
246,9jekd51l,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0, ,,,,,,,,,,,,,,,,,,13,1,6,,0.0, ,,,,,,,,,,,,,,,,,,13,2,6,,0.0, ,,,,,,,,,,,,,,,,,,13,3,6,,0.0, ,,,,,,,,,,,,,,,,,,13,4,246,,0.0,,,,1,1,246,,0.0,,,,,1,1
247,jfknn8fm,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0, ,,,,,,,,,,,,,,,,,,13,1,7,,0.0, ,,,,,,,,,,,,,,,,,,13,2,7,,0.0, ,,,,,,,,,,,,,,,,,,13,3,7,,0.0, ,,,,,,,,,,,,,,,,,,13,4,247,,0.0,,,,1,1,247,,0.0,,,,,1,1
248,epbwhibl,,0,0,26,,,,0,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0, ,,,,,,,,,,,,,,,,,,13,1,8,,0.0, ,,,,,,,,,,,,,,,,,,13,2,8,,0.0, ,,,,,,,,,,,,,,,,,,13,3,8,,0.0, ,,,,,,,,,,,,,,,,,,13,4,248,,0.0,,,,1,1,248,,0.0,,,,,1,1
