time,seed,event,user_id,user_stance,user_partition,ranking,num_rank,num_news,news_stance,highlight,in_this_session
1755102186,212,Interaction,156,-2,-1,3254608917,8,1,-2,True,False
1755102195,114,Interaction,157,1,1,1527480639,3,7,1,True,False
1755102206,113,Interaction,151,-2,-1,2465789031,0,2,-1,True,False
1755102212,234,Interaction,146,2,1,8714023596,1,7,1,True,False
1755102241,213,Interaction,159,-2,-1,0523497168,3,3,-1,False,False
1755102272,232,Interaction,159,-2,-1,2140536798,4,5,0,False,False
1755102278,114,Interaction,162,2,1,1527480639,0,1,-2,True,False
1755102283,123,Interaction,153,-2,-1,4306185279,8,7,1,False,False
1755102287,122,Interaction,158,-2,-1,5214908736,8,3,-1,True,False
1755102309,131,Interaction,161,-2,-1,1453208679,5,0,-2,False,False
1755102313,213,Interaction,162,2,1,6984570123,3,4,0,True,False
1755102315,132,Interaction,151,-1,-1,5417283096,3,7,1,True,False
1755102331,121,Interaction,157,1,1,5467023981,2,6,1,True,False
1755102335,122,Interaction,162,1,1,5214903876,3,4,0,True,False
1755102340,134,Interaction,159,-1,-1,5142078963,2,4,0,False,False
1755102351,231,Interaction,160,-2,-1,5432071698,0,5,0,True,False
1755102356,121,Interaction,162,2,1,5467023981,6,3,-1,True,False
1755102360,224,Interaction,152,-2,-1,2130654798,0,2,-1,True,False
1755102418,111,Interaction,153,-1,-1,4318657092,4,6,1,False,False
1755102426,132,Interaction,152,0,0,5471283096,1,4,0,True,False
1755102441,224,Interaction,160,-2,-1,2130654798,1,1,-2,False,False
1755102472,131,Interaction,165,1,1,1450328679,2,5,0,False,False
1755102483,124,Interaction,151,-1,-1,2136958740,2,3,-1,True,False
1755102490,212,Interaction,161,-1,-1,3254601897,1,2,-1,False,False
1755102556,133,Interaction,158,-2,-1,4309562871,4,5,0,False,False
1755102569,233,Interaction,160,-2,-1,5830149627,5,4,0,False,False
1755102585,234,Interaction,165,1,1,8714023596,4,0,-2,False,False
1755102630,212,Interaction,160,-2,-1,3254601897,0,3,-1,True,False
1755102637,124,Interaction,161,-2,-1,2136958740,2,3,-1,False,False
1755102649,112,Interaction,163,1,1,4263509781,0,4,0,True,False
1755102680,232,Interaction,171,1,1,7485091623,1,4,0,False,False
1755102681,221,Interaction,170,-1,-1,6571432980,6,2,-1,True,False
1755102694,234,Interaction,163,0,0,5142803796,1,1,-2,False,False
1755102698,224,Interaction,173,-1,-1,2130654798,0,2,-1,False,False
1755102705,123,Interaction,165,1,1,4306178529,8,2,-1,False,False
1755102722,131,Interaction,171,0,0,1450328679,4,3,-1,False,False
1755102725,121,Interaction,163,1,1,5467032981,0,5,0,False,False
1755102744,123,Interaction,163,2,1,4306127859,2,0,-2,False,False
1755102753,233,Interaction,161,-2,-1,5830419627,0,5,0,False,False
1755102761,112,Interaction,176,-1,-1,4263509781,4,5,0,False,False
1755102780,222,Interaction,166,-2,-1,2143068957,3,3,-1,True,False
1755102788,212,Interaction,165,1,1,9872154603,2,7,1,False,False
1755102807,133,Interaction,173,2,1,4350962871,4,9,2,False,False
1755102816,122,Interaction,175,-1,-1,5214903876,2,1,-2,False,False
1755102832,223,Interaction,164,-2,-1,4025396187,0,4,0,False,False
1755102842,114,Interaction,170,-2,-1,1527480639,2,2,-1,True,False
1755102857,223,Interaction,171,2,1,3169408257,6,8,2,False,False
1755102862,211,Interaction,167,1,1,9173845620,7,6,1,True,False
1755102866,224,Interaction,176,-2,-1,2130654798,1,1,-2,False,False
1755102870,132,Interaction,173,0,0,5471283096,0,5,0,False,False
1755102880,234,Interaction,171,0,0,1542803796,3,2,-1,False,False
1755102902,221,Interaction,166,-2,-1,6571423980,5,2,-1,True,False
1755102913,231,Interaction,172,1,1,7825964103,3,5,0,False,False
1755102931,214,Interaction,168,-1,-1,5198042367,5,4,0,False,False
1755102949,133,Interaction,175,-1,-1,4395062871,3,5,0,True,False
1755102956,121,Interaction,173,2,1,5467032981,5,3,-1,False,False
1755102960,211,Interaction,176,-2,-1,6134572089,2,3,-1,True,False
1755102980,231,Interaction,180,-2,-1,5432071698,1,4,0,True,False
1755102998,111,Interaction,169,1,1,4318657092,1,3,-1,True,False
1755103004,233,Interaction,176,-1,-1,5830419627,0,5,0,True,False
1755103022,213,Interaction,174,1,1,6948570123,9,3,-1,False,False
1755103028,223,Interaction,179,1,1,3169480257,0,3,-1,False,False
1755103051,112,Interaction,170,-2,-1,4265309781,0,4,0,False,False
1755103052,234,Interaction,166,-2,-1,1453720698,4,7,1,False,False
1755103067,124,Interaction,180,-2,-1,2136958740,9,0,-2,True,False
1755103068,133,Interaction,169,-1,-1,4359062871,2,5,0,True,False
1755103069,232,Interaction,167,2,1,7485091623,0,7,1,True,False
1755103089,131,Interaction,175,1,1,1453028679,1,4,0,False,False
1755103096,114,Interaction,178,-2,-1,1527480639,0,1,-2,True,False
1755103126,212,Interaction,180,-2,-1,3254601897,1,2,-1,True,False
1755103147,214,Interaction,172,-1,-1,5198042367,5,4,0,False,False
1755103175,124,Interaction,175,0,0,2136958740,3,6,1,False,False
1755103179,123,Interaction,170,-1,-1,4306127859,9,9,2,False,False
1755103179,122,Interaction,164,-2,-1,5214903876,3,4,0,True,False
1755103190,223,Interaction,180,-2,-1,4025396187,1,0,-2,True,False
1755103203,121,Interaction,158,-2,-1,5467302981,0,5,0,True,False
1755103205,224,Interaction,169,-2,-1,2130654798,6,4,0,True,False
1755103206,213,Interaction,166,-2,-1,0523497168,7,1,-2,True,False
1755103217,221,Interaction,181,-2,-1,6527143980,5,4,0,True,False
1755103237,232,Interaction,172,1,1,7485091623,1,4,0,False,False
1755103240,233,Interaction,167,2,1,9738560412,5,6,1,True,False
1755103258,211,Interaction,178,-2,-1,6314572089,7,0,-2,True,False
1755103300,112,Interaction,169,-1,-1,4265309781,1,2,-1,True,False
1755103309,113,Interaction,182,0,0,2465789031,4,7,1,True,False
1755103312,122,Interaction,181,-2,-1,5214903876,3,4,0,False,False
1755103328,223,Interaction,184,-1,-1,4025396187,4,3,-1,False,False
1755103328,213,Interaction,172,1,1,6948570312,2,4,0,False,False
1755103330,132,Interaction,168,1,1,5471283096,1,4,0,False,False
1755103340,111,Interaction,174,1,1,4318657092,0,4,0,False,False
1755103352,214,Interaction,164,-2,-1,5198042367,1,1,-2,True,False
1755103367,123,Interaction,178,-2,-1,4306127895,6,7,1,False,False
1755103381,112,Interaction,182,-1,-1,4265309781,4,3,-1,True,False
1755103395,114,Interaction,167,-2,-1,1527480639,0,1,-2,True,False
1755103420,211,Interaction,164,-1,-1,6310457289,4,4,0,True,False
1755103427,213,Interaction,181,-1,-1,0521349768,5,4,0,False,False
1755103429,113,Interaction,186,-2,-1,2465789031,0,2,-1,False,False
1755103433,212,Interaction,184,0,0,4169870325,9,5,0,False,False
1755103437,114,Interaction,182,-1,-1,1527480639,3,7,1,True,False
1755103441,232,Interaction,178,-2,-1,2140536798,8,9,2,False,False
1755103449,222,Interaction,187,2,1,4758931620,9,0,-2,True,False
1755103478,233,Interaction,187,2,1,9736850412,0,9,2,True,False
1755103482,234,Interaction,181,-2,-1,1453720698,0,1,-2,False,False
1755103486,134,Interaction,183,2,1,5412078963,3,2,-1,False,False
1755103490,131,Interaction,185,0,0,1453028679,8,7,1,False,False
1755103498,211,Interaction,182,-1,-1,6314057289,5,5,0,True,False
1755103503,134,Interaction,187,2,1,5412078963,1,4,0,True,False
1755103528,121,Interaction,187,2,1,5467302981,3,7,1,False,False
1755103548,222,Interaction,186,-2,-1,2314068957,4,0,-2,False,False
1755103557,133,Interaction,189,1,1,4539062871,4,0,-2,False,False
1755103558,221,Interaction,184,-1,-1,6542713980,2,4,0,False,False
1755103576,134,Interaction,190,0,0,4512078963,5,7,1,True,False
1755103594,213,Interaction,190,0,0,2078346915,5,4,0,True,False
1755103596,222,Interaction,189,-1,-1,2314068957,0,2,-1,False,False
1755103606,222,Interaction,190,0,0,9738146250,0,9,2,True,False
1755103606,124,Interaction,184,-1,-1,2136958740,2,3,-1,False,False
1755103617,211,Interaction,190,0,0,1240568973,0,1,-2,True,False
1755103632,221,Interaction,189,-1,-1,6542713980,4,7,1,False,False
1755103652,131,Interaction,186,-2,-1,1453027869,3,3,-1,True,False
1755103653,132,Interaction,185,-2,-1,5471283096,0,5,0,False,False
1755103661,214,Interaction,174,-1,-1,1598042367,3,8,2,False,False
1755103676,114,Interaction,189,-2,-1,1527480639,4,4,0,False,False
1755103682,122,Interaction,183,2,1,5241903876,9,6,1,False,False
1755103693,113,Interaction,188,1,1,2465789031,8,3,-1,True,False
1755103766,214,Interaction,186,-2,-1,1598042367,6,2,-1,True,False
1755103804,133,Interaction,185,1,1,4530962871,0,4,0,False,False
1755103808,224,Interaction,177,0,0,0357496218,8,1,-2,True,False
1755103811,134,Interaction,192,-2,-1,4512078963,2,1,-2,True,False
1755103822,123,Interaction,196,-1,-1,4306712895,5,1,-2,True,False
1755103828,223,Interaction,191,-2,-1,4025396187,5,9,2,True,False
1755103830,232,Interaction,188,2,1,7485091623,0,7,1,True,False
1755103836,111,Interaction,168,2,1,4318657092,5,5,0,False,False
1755103862,113,Interaction,194,2,1,2465789031,4,7,1,True,False
1755103885,221,Interaction,183,2,1,6147935028,9,8,2,False,False
1755103896,214,Interaction,185,0,0,7546832190,0,7,1,False,False
1755103917,212,Interaction,193,2,1,9872154603,8,0,-2,False,False
1755103920,112,Interaction,174,-1,-1,4263509781,0,4,0,True,False
1755103928,233,Interaction,192,-1,-1,5830419627,5,1,-2,True,False
1755103943,224,Interaction,194,2,1,1857492063,1,8,2,True,False
1755103950,124,Interaction,188,-1,-1,2136958740,5,5,0,False,False
1755103979,122,Interaction,196,1,1,5241903876,1,2,-1,True,False
1755103987,113,Interaction,177,1,1,2467589031,1,4,0,False,False
1755104016,132,Interaction,194,2,1,5471283096,0,5,0,True,False
1755104032,131,Interaction,196,-1,-1,1453027869,0,1,-2,True,False
1755104034,111,Interaction,191,-2,-1,4318657092,2,1,-2,True,False
1755104050,231,Interaction,188,2,1,7852964103,2,5,0,False,False
1755104054,213,Interaction,183,2,1,6498570312,9,2,-1,False,False
1755104058,124,Interaction,196,1,1,2136598740,3,6,1,True,False
1755104088,222,Interaction,192,-2,-1,2314068957,6,8,2,True,False
1755104094,221,Interaction,194,2,1,6147935802,3,7,1,False,False
1755104107,134,Interaction,198,-2,-1,4152078963,1,1,-2,False,False
1755104152,231,Interaction,177,1,1,7852964103,6,4,0,True,False
1755104153,214,Interaction,197,-2,-1,1598204367,5,0,-2,True,False
1755104161,111,Interaction,192,-1,-1,4318657092,1,3,-1,True,False
1755104179,234,Interaction,193,-2,-1,1453720698,3,3,-1,False,False
1755104209,131,Interaction,205,-2,-1,1453027869,2,5,0,True,False
1755104229,122,Interaction,191,-2,-1,5241903876,3,1,-2,True,False
1755104233,134,Interaction,204,-2,-1,1452078963,0,1,-2,False,False
1755104244,222,Interaction,198,-2,-1,2314086957,3,4,0,False,False
1755104244,223,Interaction,201,-2,-1,4025936187,1,0,-2,True,False
1755104273,233,Interaction,205,-2,-1,5813049627,0,5,0,True,False
1755104305,231,Interaction,197,-2,-1,5432071698,4,0,-2,False,False
1755104308,132,Interaction,204,-2,-1,5471283096,0,5,0,True,False
1755104314,124,Interaction,205,-2,-1,2136598740,0,2,-1,True,False
1755104325,133,Interaction,168,0,0,4530962871,0,4,0,False,False
1755104326,114,Interaction,203,-2,-1,1527480639,2,2,-1,True,False
1755104331,113,Interaction,199,-1,-1,2467589031,7,0,-2,True,False
1755104340,111,Interaction,193,-1,-1,4318657092,4,6,1,False,False
1755104341,131,Interaction,201,-1,-1,1453027869,0,1,-2,False,False
1755104349,224,Interaction,207,-2,-1,2130654798,6,4,0,True,False
1755104354,222,Interaction,205,-2,-1,2314086957,2,1,-2,True,False
1755104360,223,Interaction,204,-2,-1,0425936187,0,0,-2,True,False
1755104376,112,Interaction,200,-2,-1,4263509781,1,2,-1,True,False
1755104378,211,Interaction,198,-2,-1,6314507289,0,6,1,True,False
1755104390,221,Interaction,204,-2,-1,6542713980,0,6,1,True,False
1755104404,123,Interaction,197,-2,-1,4306172895,4,1,-2,False,False
1755104411,234,Interaction,191,-2,-1,1453720698,6,0,-2,True,False
1755104413,212,Interaction,208,-2,-1,3254601897,3,4,0,False,False
1755104416,224,Interaction,201,-2,-1,2130465798,3,0,-2,True,False
1755104437,112,Interaction,207,0,0,4263509781,2,6,1,False,False
1755104437,231,Interaction,203,-1,-1,5403271698,9,8,2,True,False
1755104439,113,Interaction,193,-1,-1,2467508931,9,1,-2,False,False
1755104461,213,Interaction,198,-2,-1,0521349768,4,3,-1,False,False
1755104469,132,Interaction,201,0,0,5471283096,0,5,0,False,False
1755104487,122,Interaction,197,-2,-1,5214903876,2,1,-2,True,False
1755104502,232,Interaction,202,-2,-1,2140536978,5,3,-1,True,False
1755104515,233,Interaction,203,0,0,6945182307,8,0,-2,True,False
1755104518,113,Interaction,207,0,0,2467508931,0,2,-1,False,False
1755104523,231,Interaction,208,-2,-1,5403287169,0,5,0,False,False
1755104589,123,Interaction,209,2,1,4306172895,0,4,0,True,False
1755104601,134,Interaction,211,-2,-1,1452078963,1,4,0,False,False
1755104604,231,Interaction,207,-1,-1,5403287169,1,4,0,True,False
1755104625,114,Interaction,200,-2,-1,1527480639,9,9,2,False,False
1755104640,213,Interaction,208,-1,-1,0523149768,1,5,0,False,False
1755104641,212,Interaction,203,2,1,9872154063,5,5,0,True,False
1755104654,121,Interaction,210,-2,-1,5467302981,0,5,0,True,False
1755104671,124,Interaction,208,-2,-1,2136598740,8,4,0,False,False
1755104710,211,Interaction,209,2,1,9173864520,1,1,-2,False,False
1755104714,123,Interaction,211,-2,-1,4306172895,9,5,0,False,False
1755104742,233,Interaction,200,2,1,9736850412,4,8,2,False,False
1755104754,222,Interaction,213,-2,-1,2134086957,8,5,0,False,False
1755104759,122,Interaction,216,-2,-1,5214903876,6,3,-1,False,False
1755104761,224,Interaction,209,0,0,0135749628,0,0,-2,True,False
1755104764,221,Interaction,211,-2,-1,6542713980,2,4,0,False,False
1755104771,133,Interaction,202,1,1,4530962871,8,7,1,True,False
1755104807,212,Interaction,209,0,0,4516987032,2,1,-2,True,False
1755104825,112,Interaction,211,-2,-1,4263509781,4,5,0,False,False
1755104847,113,Interaction,216,1,1,2467508931,4,5,0,False,False
1755104870,132,Interaction,217,0,0,5471283096,1,4,0,True,False
1755104892,114,Interaction,210,-2,-1,1527480639,5,8,2,True,False
1755104892,111,Interaction,199,-1,-1,4316857092,9,2,-1,True,False
1755104894,223,Interaction,213,-2,-1,0425936187,3,5,0,False,False
1755104912,131,Interaction,200,2,1,1453027869,6,7,1,False,False
1755104923,213,Interaction,210,-2,-1,0523149768,0,0,-2,True,False
1755104939,134,Interaction,216,-2,-1,1452078963,2,5,0,False,False
1755104943,222,Interaction,210,-2,-1,2134086597,0,2,-1,True,False
1755104946,234,Interaction,214,-2,-1,1453072698,6,2,-1,True,False
1755104986,111,Interaction,213,-2,-1,4316857029,0,4,0,False,False
1755104995,231,Interaction,202,-2,-1,4503287169,3,3,-1,True,False
1755105022,112,Interaction,219,-2,-1,4265309781,0,4,0,False,False
1755105026,211,Interaction,216,-1,-1,6314507289,3,4,0,False,False
1755105037,214,Interaction,218,0,0,7546832190,2,4,0,True,False
1755105065,232,Interaction,212,1,1,7485091623,3,5,0,True,False
1755105083,223,Interaction,214,-1,-1,0425936187,3,5,0,True,False
1755105084,133,Interaction,206,0,0,4530962781,0,4,0,True,False
1755105084,234,Interaction,213,-2,-1,1453207698,1,4,0,False,False
1755105090,123,Interaction,217,1,1,4306175289,3,6,1,False,False
1755105119,122,Interaction,199,-2,-1,5214930876,6,0,-2,True,False
1755105124,111,Interaction,219,-2,-1,4316857029,8,2,-1,False,False
1755105179,113,Interaction,219,-1,-1,2465708931,2,6,1,False,False
1755105188,224,Interaction,202,-2,-1,2013465798,1,0,-2,True,False
1755105191,232,Interaction,218,0,0,4760928153,0,4,0,True,False
1755105215,231,Interaction,214,-1,-1,4530287169,7,1,-2,False,False
1755105272,114,Interaction,219,-2,-1,1527480639,0,1,-2,False,False
1755105287,234,Interaction,199,-2,-1,1453207698,4,2,-1,True,False
1755105298,132,Interaction,214,-2,-1,5471283096,7,0,-2,False,False
1755105301,233,Interaction,218,0,0,6904518237,3,4,0,True,False
1755105339,221,Interaction,217,2,1,6147935802,4,9,2,False,False
1755105376,214,Interaction,212,-2,-1,1598024367,6,4,0,True,False
1755105435,121,Interaction,218,0,0,5467302981,1,4,0,True,False
1755105471,211,Interaction,212,-1,-1,6314507289,1,3,-1,True,False
1755105495,212,Interaction,206,1,1,9875214063,3,5,0,True,False
1755105548,121,Interaction,221,-2,-1,5467302981,1,4,0,True,False
1755105551,123,Interaction,212,2,1,4306175289,7,2,-1,False,False
1755105612,214,Interaction,217,-1,-1,1598042367,0,1,-2,False,False
1755105612,134,Interaction,221,-1,-1,1452078963,2,5,0,True,False
1755105657,233,Interaction,221,1,1,9736850412,3,6,1,False,False
1755105711,132,Interaction,221,-2,-1,5471208396,9,6,1,True,False
1755105812,131,Interaction,206,-1,-1,1453072869,2,5,0,True,False
1755105896,214,Interaction,222,-1,-1,1598042367,1,5,0,True,False
1755105974,121,Interaction,222,0,0,5467302981,7,9,2,False,False
1755106062,122,Interaction,222,0,0,5214903876,2,1,-2,False,False
1755106253,213,Interaction,222,1,1,6498570231,1,4,0,False,False
1755106415,214,Interaction,223,0,0,7456832190,3,6,1,True,False
1755106582,232,Interaction,223,0,0,4760928153,8,5,0,True,False
1755106739,133,Interaction,223,2,1,4530962781,0,4,0,False,False
1755106884,121,Interaction,223,0,0,5467302981,0,5,0,False,False
1755108498,111,Interaction,1,-2,-1,4316857029,0,4,0,False,False
1755108513,124,Interaction,2,0,0,2136594870,8,7,1,False,False
1755108541,214,Interaction,5,-1,-1,5198042367,0,5,0,True,False
1755108543,231,Interaction,6,-2,-1,4530218769,4,2,-1,True,False
1755108543,113,Interaction,7,2,1,2465708931,5,0,-2,False,False
1755108576,131,Interaction,9,0,0,1453072869,7,8,2,False,False
1755108598,232,Interaction,1,-2,-1,2140536978,1,1,-2,False,False
1755108633,211,Interaction,2,1,1,9173864520,6,4,0,False,False
1755108638,124,Interaction,6,-2,-1,2136579480,9,0,-2,True,False
1755108642,223,Interaction,5,0,0,4581360279,0,4,0,True,False
1755108653,221,Interaction,11,2,1,6147935802,7,8,2,True,False
1755108660,112,Interaction,3,2,1,4265309781,0,4,0,False,False
1755108680,133,Interaction,4,-2,-1,4530962781,3,0,-2,False,False
1755108683,121,Interaction,7,2,1,5467302981,2,6,1,False,False
1755108690,213,Interaction,1,-2,-1,0523149768,8,6,1,False,False
1755108692,233,Interaction,2,0,0,6940518237,3,0,-2,False,False
1755108714,214,Interaction,9,0,0,7465832190,6,2,-1,False,False
1755108729,224,Interaction,11,2,1,8157492063,8,6,1,True,False
1755108729,222,Interaction,12,2,1,4758093162,3,8,2,True,False
1755108737,122,Interaction,6,1,1,5214903876,3,4,0,True,False
1755108742,232,Interaction,7,2,1,7548091623,1,5,0,False,False
1755108747,234,Interaction,1,-1,-1,1245307698,1,2,-1,False,False
1755108760,223,Interaction,11,2,1,3169480257,3,9,2,True,False
1755108773,111,Interaction,5,-1,-1,4316857029,5,5,0,True,False
1755108774,132,Interaction,2,-1,-1,5471208396,4,2,-1,False,False
1755108787,212,Interaction,8,-2,-1,3254601897,2,5,0,True,False
1755108794,221,Interaction,4,-2,-1,6452713980,6,3,-1,False,False
1755108800,112,Interaction,11,2,1,4265309781,7,7,1,False,False
1755108808,133,Interaction,9,0,0,4503962781,9,1,-2,False,False
1755108811,123,Interaction,6,-2,-1,4306127589,2,0,-2,False,False
1755108814,124,Interaction,7,2,1,2136579480,0,2,-1,False,False
1755108822,222,Interaction,5,-2,-1,2134086597,3,4,0,False,False
1755108846,131,Interaction,14,-2,-1,1453078269,3,3,-1,True,False
1755108869,121,Interaction,12,0,0,5467302981,1,4,0,True,False
1755108877,113,Interaction,3,2,1,2465708931,8,3,-1,False,False
1755108916,232,Interaction,4,-2,-1,2140536978,3,0,-2,True,False
